date,state,cases_left,deaths_left,cases_right,deaths_right,cases_diff,death_diff
2021-01-16,ES,274470.0,5493,170725.0,3498,103745.0,1995
2021-01-16,DF,263756.0,4412,263756.0,4412,0.0,0
2021-01-16,CE,352340.0,10223,289908.0,9160,62432.0,1063
2021-01-16,BA,534371.0,9606,354785.0,7089,179586.0,2517
2021-01-16,AP,73213.0,996,58011.0,895,15202.0,101
2021-01-16,AM,229367.0,6123,197531.0,5714,31836.0,409
2021-01-16,AL,110968.0,2611,73412.0,1780,37556.0,831
2021-01-16,AC,44621.0,835,10604.0,129,34017.0,706
2021-01-17,TO,96390.0,1313,70522.0,929,25868.0,384
2021-01-17,SP,1625339.0,49945,780125.0,21727,845214.0,28218
2021-01-17,SE,128395.0,2652,94132.0,1794,34263.0,858
2021-01-17,SC,541745.0,5886,390618.0,4325,151127.0,1561
2021-01-17,RS,506885.0,9921,208443.0,4134,298442.0,5787
2021-01-17,RR,70948.0,811,13490.0,188,57458.0,623
2021-01-17,RO,109056.0,2005,38334.0,660,70722.0,1345
2021-01-17,RN,130350.0,3177,94971.0,2509,35379.0,668
2021-01-17,RJ,482058.0,27791,135171.0,4595,346887.0,23196
2021-01-17,PR,502599.0,9092,342615.0,6351,159984.0,2741
2021-01-17,PI,151397.0,2950,103186.0,2102,48211.0,848
2021-01-17,PE,241087.0,10020,183523.0,7366,57564.0,2654
2021-01-17,PB,177618.0,3888,81808.0,1473,95810.0,2415
2021-01-17,PA,309526.0,7397,253124.0,6369,56402.0,1028
2021-01-17,MT,197916.0,4721,113221.0,2771,84695.0,1950
2021-01-17,MS,150498.0,2674,58900.0,1055,91598.0,1619
2021-01-17,MG,643609.0,13465,342392.0,6622,301217.0,6843
2021-01-17,MA,203423.0,4606,84841.0,1886,118582.0,2720
2021-01-17,GO,328098.0,7102,208747.0,4881,119351.0,2221
2021-01-17,ES,275504.0,5506,171421.0,3504,104083.0,2002
2021-01-17,DF,264227.0,4421,264227.0,4421,0.0,0
2021-01-17,CE,353388.0,10223,290853.0,9160,62535.0,1063
2021-01-17,BA,537772.0,9638,356666.0,7112,181106.0,2526
2021-01-17,AP,73417.0,996,58214.0,895,15203.0,101
2021-01-17,AM,230644.0,6191,198697.0,5778,31947.0,413
2021-01-17,AL,111443.0,2620,73803.0,1787,37640.0,833
2021-01-17,AC,44767.0,836,10662.0,130,34105.0,706
2021-01-18,TO,96589.0,1316,70624.0,930,25965.0,386
2021-01-18,SP,1628272.0,49987,781580.0,21744,846692.0,28243
2021-01-18,SE,128854.0,2662,94465.0,1802,34389.0,860
2021-01-18,SC,543389.0,5919,391856.0,4345,151533.0,1574
2021-01-18,RS,508058.0,9967,208788.0,4157,299270.0,5810
2021-01-18,RR,71065.0,811,13521.0,188,57544.0,623
2021-01-18,RO,110331.0,2031,38985.0,673,71346.0,1358
2021-01-18,RN,130578.0,3179,95088.0,2511,35490.0,668
2021-01-18,RJ,482431.0,27805,135372.0,4596,347059.0,23209
2021-01-18,PR,503712.0,9054,343350.0,6327,160362.0,2727
2021-01-18,PI,151619.0,2961,103389.0,2109,48230.0,852
2021-01-18,PE,241409.0,10031,183798.0,7374,57611.0,2657
2021-01-18,PB,177843.0,3902,81856.0,1479,95987.0,2423
2021-01-18,PA,309816.0,7412,253413.0,6380,56403.0,1032
2021-01-18,MT,199035.0,4743,113761.0,2780,85274.0,1963
2021-01-18,MS,150944.0,2686,59153.0,1058,91791.0,1628
2021-01-18,MG,646091.0,13483,343886.0,6635,302205.0,6848
2021-01-18,MA,203581.0,4613,84881.0,1888,118700.0,2725
2021-01-18,GO,328848.0,7107,209249.0,4884,119599.0,2223
2021-01-18,ES,277173.0,5534,172346.0,3519,104827.0,2015
2021-01-18,DF,265274.0,4427,265274.0,4427,0.0,0
2021-01-18,CE,353979.0,10223,291322.0,9160,62657.0,1063
2021-01-18,BA,540320.0,9667,357943.0,7126,182377.0,2541
2021-01-18,AP,73626.0,1005,58378.0,904,15248.0,101
2021-01-18,AM,232434.0,6308,200369.0,5887,32065.0,421
2021-01-18,AL,111724.0,2629,74056.0,1795,37668.0,834
2021-01-18,AC,44775.0,837,10662.0,130,34113.0,707
2021-01-19,TO,97196.0,1323,71039.0,936,26157.0,387
2021-01-19,SP,1644225.0,50318,790056.0,21921,854169.0,28397
2021-01-19,SE,129505.0,2674,94854.0,1813,34651.0,861
2021-01-19,SC,546522.0,5969,394064.0,4380,152458.0,1589
2021-01-19,RS,512343.0,10051,210543.0,4198,301800.0,5853
2021-01-19,RR,71232.0,816,13539.0,188,57693.0,628
2021-01-19,RO,111372.0,2044,39446.0,677,71926.0,1367
2021-01-19,RN,130973.0,3188,95383.0,2517,35590.0,671
2021-01-19,RJ,486806.0,28026,137076.0,4603,349730.0,23423
2021-01-19,PR,508570.0,9132,346403.0,6381,162167.0,2751
2021-01-19,PI,152211.0,2968,103795.0,2114,48416.0,854
2021-01-19,PE,243044.0,10059,185107.0,7400,57937.0,2659
2021-01-19,PB,178081.0,3912,81922.0,1481,96159.0,2431
2021-01-19,PA,311063.0,7427,254361.0,6394,56702.0,1033
2021-01-19,MT,201014.0,4774,114881.0,2796,86133.0,1978
2021-01-19,MS,152026.0,2705,59679.0,1067,92347.0,1638
2021-01-19,MG,651956.0,13507,347183.0,6649,304773.0,6858
2021-01-19,MA,203964.0,4618,85068.0,1890,118896.0,2728
2021-01-19,GO,331154.0,7107,210918.0,4884,120236.0,2223
2021-01-19,ES,278959.0,5563,173301.0,3536,105658.0,2027
2021-01-19,DF,265886.0,4436,265886.0,4436,0.0,0
2021-01-19,CE,356117.0,10240,293007.0,9177,63110.0,1063
2021-01-19,BA,544324.0,9697,360171.0,7147,184153.0,2550
2021-01-19,AP,74045.0,1010,58727.0,909,15318.0,101
2021-01-19,AM,233971.0,6450,201652.0,6022,32319.0,428
2021-01-19,AL,112097.0,2638,74334.0,1801,37763.0,837
2021-01-19,AC,45208.0,839,10826.0,130,34382.0,709
2021-01-20,TO,97790.0,1330,71514.0,941,26276.0,389
2021-01-20,SP,1658636.0,50652,797329.0,22085,861307.0,28567
2021-01-20,SE,130286.0,2685,95378.0,1819,34908.0,866
2021-01-20,SC,549579.0,5988,396173.0,4395,153406.0,1593
2021-01-20,RS,516288.0,10123,212124.0,4231,304164.0,5892
2021-01-20,RR,71451.0,816,13554.0,188,57897.0,628
2021-01-20,RO,112468.0,2056,39982.0,686,72486.0,1370
2021-01-20,RN,132294.0,3192,96346.0,2520,35948.0,672
2021-01-20,RJ,490821.0,28215,138424.0,4653,352397.0,23562
2021-01-20,PR,512337.0,9186,348824.0,6416,163513.0,2770
2021-01-20,PI,152997.0,2976,104315.0,2118,48682.0,858
2021-01-20,PE,244814.0,10098,186499.0,7432,58315.0,2666
2021-01-20,PB,179353.0,3926,82420.0,1489,96933.0,2437
2021-01-20,PA,312632.0,7434,255582.0,6401,57050.0,1033
2021-01-20,MT,202559.0,4805,115737.0,2814,86822.0,1991
2021-01-20,MS,153057.0,2723,60144.0,1077,92913.0,1646
2021-01-20,MG,659385.0,13721,351569.0,6740,307816.0,6981
2021-01-20,MA,204300.0,4624,85171.0,1891,119129.0,2733
2021-01-20,GO,333134.0,7185,212588.0,4942,120546.0,2243
2021-01-20,ES,280067.0,5582,173962.0,3548,106105.0,2034
2021-01-20,DF,266506.0,4442,266506.0,4442,0.0,0
2021-01-20,CE,356985.0,10243,293734.0,9178,63251.0,1065
2021-01-20,BA,549315.0,9728,363024.0,7167,186291.0,2561
2021-01-20,AP,74310.0,1016,58935.0,915,15375.0,101
2021-01-20,AM,238980.0,6598,206264.0,6165,32716.0,433
2021-01-20,AL,112476.0,2647,74609.0,1808,37867.0,839
2021-01-20,AC,45429.0,840,10948.0,131,34481.0,709
2021-01-21,TO,98252.0,1334,71855.0,943,26397.0,391
2021-01-21,SP,1670754.0,50938,803353.0,22205,867401.0,28733
2021-01-21,SE,131023.0,2697,95854.0,1827,35169.0,870
2021-01-21,SC,552310.0,6036,398180.0,4424,154130.0,1612
2021-01-21,RS,520313.0,10196,213527.0,4256,306786.0,5940
2021-01-21,RR,71583.0,819,13577.0,189,58006.0,630
2021-01-21,RO,113778.0,2070,40666.0,696,73112.0,1374
2021-01-21,RN,133174.0,3203,97008.0,2529,36166.0,674
2021-01-21,RJ,494127.0,28440,139608.0,4691,354519.0,23749
2021-01-21,PR,515464.0,9243,350753.0,6452,164711.0,2791
2021-01-21,PI,153771.0,2985,104860.0,2123,48911.0,862
2021-01-21,PE,246799.0,10133,188131.0,7458,58668.0,2675
2021-01-21,PB,180464.0,3939,82860.0,1494,97604.0,2445
2021-01-21,PA,314119.0,7458,256856.0,6424,57263.0,1034
2021-01-21,MT,204031.0,4830,116508.0,2825,87523.0,2005
2021-01-21,MS,154121.0,2741,60665.0,1089,93456.0,1652
2021-01-21,MG,668216.0,13891,355698.0,6839,312518.0,7052
2021-01-21,MA,204767.0,4631,85421.0,1895,119346.0,2736
2021-01-21,GO,334578.0,7205,213732.0,4956,120846.0,2249
2021-01-21,ES,281910.0,5609,175027.0,3565,106883.0,2044
2021-01-21,DF,267340.0,4452,267340.0,4452,0.0,0
2021-01-21,CE,358404.0,10261,294990.0,9190,63414.0,1071
2021-01-21,BA,553770.0,9760,365917.0,7183,187853.0,2577
2021-01-21,AP,74535.0,1019,59150.0,918,15385.0,101
2021-01-21,AM,241182.0,6757,208203.0,6316,32979.0,441
2021-01-21,AL,112854.0,2656,74884.0,1814,37970.0,842
2021-01-21,AC,45729.0,844,11071.0,131,34658.0,713
2021-01-22,TO,98787.0,1338,72257.0,944,26530.0,394
2021-01-22,SP,1679759.0,51192,807974.0,22331,871785.0,28861
2021-01-22,SE,131835.0,2710,96441.0,1832,35394.0,878
2021-01-22,SC,555148.0,6061,400169.0,4444,154979.0,1617
2021-01-22,RS,523367.0,10241,214553.0,4272,308814.0,5969
2021-01-22,RR,71740.0,819,13622.0,189,58118.0,630
2021-01-22,RO,115200.0,2085,41575.0,698,73625.0,1387
2021-01-22,RN,134010.0,3223,97469.0,2546,36541.0,677
2021-01-22,RJ,494796.0,28592,139741.0,4724,355055.0,23868
2021-01-22,PR,519042.0,9292,352927.0,6484,166115.0,2808
2021-01-22,PI,154397.0,2989,105304.0,2125,49093.0,864
2021-01-22,PE,248513.0,10152,189476.0,7475,59037.0,2677
2021-01-22,PB,181773.0,3955,83402.0,1501,98371.0,2454
2021-01-22,PA,316176.0,7470,258720.0,6436,57456.0,1034
2021-01-22,MT,205616.0,4858,117403.0,2843,88213.0,2015
2021-01-22,MS,155010.0,2771,61126.0,1105,93884.0,1666
2021-01-22,MG,677809.0,14010,360678.0,6886,317131.0,7124
2021-01-22,MA,205065.0,4639,85511.0,1896,119554.0,2743
2021-01-22,GO,336362.0,7226,214846.0,4972,121516.0,2254
2021-01-22,ES,283849.0,5633,176039.0,3578,107810.0,2055
2021-01-22,DF,268394.0,4460,268394.0,4460,0.0,0
2021-01-22,CE,360149.0,10311,296502.0,9228,63647.0,1083
2021-01-22,BA,557900.0,9794,368569.0,7199,189331.0,2595
2021-01-22,AP,74874.0,1022,59457.0,921,15417.0,101
2021-01-22,AM,245157.0,6889,211837.0,6443,33320.0,446
2021-01-22,AL,113205.0,2665,75154.0,1820,38051.0,845
2021-01-22,AC,45987.0,846,11213.0,131,34774.0,715
2021-01-23,TO,99290.0,1344,72666.0,949,26624.0,395
2021-01-23,SP,1694355.0,51423,815525.0,22431,878830.0,28992
2021-01-23,SE,132337.0,2719,96804.0,1841,35533.0,878
2021-01-23,SC,557774.0,6097,401996.0,4469,155778.0,1628
2021-01-23,RS,527182.0,10299,216113.0,4296,311069.0,6003
2021-01-23,RR,72127.0,821,13739.0,189,58388.0,632
2021-01-23,RO,116133.0,2097,41967.0,702,74166.0,1395
2021-01-23,RN,134881.0,3230,98139.0,2553,36742.0,677
2021-01-23,RJ,500185.0,28812,141179.0,4797,359006.0,24015
2021-01-23,PR,522169.0,9355,354982.0,6538,167187.0,2817
2021-01-23,PI,155105.0,2999,105738.0,2132,49367.0,867
2021-01-23,PE,250165.0,10177,190729.0,7496,59436.0,2681
2021-01-23,PB,182907.0,3968,83928.0,1504,98979.0,2464
2021-01-23,PA,317876.0,7487,260148.0,6453,57728.0,1034
2021-01-23,MT,206598.0,4882,117923.0,2855,88675.0,2027
2021-01-23,MS,155972.0,2794,61627.0,1114,94345.0,1680
2021-01-23,MG,686682.0,14148,365144.0,6940,321538.0,7208
2021-01-23,MA,205396.0,4644,85640.0,1897,119756.0,2747
2021-01-23,GO,337974.0,7278,215855.0,5018,122119.0,2260
2021-01-23,ES,284841.0,5658,176658.0,3592,108183.0,2066
2021-01-23,DF,269350.0,4468,269350.0,4468,0.0,0
2021-01-23,CE,360973.0,10320,297200.0,9234,63773.0,1086
2021-01-23,BA,562466.0,9827,371660.0,7220,190806.0,2607
2021-01-23,AP,75054.0,1025,59630.0,924,15424.0,101
2021-01-23,AM,248561.0,7051,215029.0,6601,33532.0,450
2021-01-23,AL,113662.0,2674,75488.0,1825,38174.0,849
2021-01-23,AC,46239.0,848,11315.0,131,34924.0,717
2021-01-24,TO,99485.0,1347,72846.0,952,26639.0,395
2021-01-24,SP,1699427.0,51502,818562.0,22465,880865.0,29037
2021-01-24,SE,132829.0,2727,97137.0,1847,35692.0,880
2021-01-24,SC,558975.0,6124,402925.0,4492,156050.0,1632
2021-01-24,RS,528045.0,10311,216443.0,4301,311602.0,6010
2021-01-24,RR,72313.0,821,13755.0,189,58558.0,632
2021-01-24,RO,117101.0,2111,42448.0,708,74653.0,1403
2021-01-24,RN,135774.0,3235,98609.0,2557,37165.0,678
2021-01-24,RJ,501202.0,28833,141486.0,4804,359716.0,24029
2021-01-24,PR,523990.0,9395,356182.0,6565,167808.0,2830
2021-01-24,PI,155362.0,3004,105922.0,2135,49440.0,869
2021-01-24,PE,250702.0,10193,191118.0,7507,59584.0,2686
2021-01-24,PB,183726.0,3980,84316.0,1509,99410.0,2471
2021-01-24,PA,318777.0,7499,261037.0,6465,57740.0,1034
2021-01-24,MT,206937.0,4895,118105.0,2862,88832.0,2033
2021-01-24,MS,156459.0,2812,61852.0,1123,94607.0,1689
2021-01-24,MG,690853.0,14279,367941.0,7016,322912.0,7263
2021-01-24,MA,205481.0,4649,85653.0,1898,119828.0,2751
2021-01-24,GO,338096.0,7285,215962.0,5024,122134.0,2261
2021-01-24,ES,285641.0,5667,177103.0,3596,108538.0,2071
2021-01-24,DF,270171.0,4476,270171.0,4476,0.0,0
2021-01-24,CE,362351.0,10331,298356.0,9245,63995.0,1086
2021-01-24,BA,565320.0,9857,373518.0,7241,191802.0,2616
2021-01-24,AP,75249.0,1025,59823.0,924,15426.0,101
2021-01-24,AM,249713.0,7146,216071.0,6693,33642.0,453
2021-01-24,AL,114169.0,2683,75871.0,1832,38298.0,851
2021-01-24,AC,46429.0,850,11355.0,131,35074.0,719
2021-01-25,TO,99623.0,1348,72924.0,948,26699.0,400
2021-01-25,SP,1702294.0,51556,820242.0,22491,882052.0,29065
2021-01-25,SE,133655.0,2736,97742.0,1853,35913.0,883
2021-01-25,SC,561382.0,6163,404822.0,4521,156560.0,1642
2021-01-25,RS,528950.0,10360,216902.0,4326,312048.0,6034
2021-01-25,RR,72462.0,821,13778.0,189,58684.0,632
2021-01-25,RO,118097.0,2128,42822.0,712,75275.0,1416
2021-01-25,RN,136131.0,3240,98803.0,2561,37328.0,679
2021-01-25,RJ,501436.0,28856,141587.0,4805,359849.0,24051
2021-01-25,PR,525860.0,9507,357379.0,6640,168481.0,2867
2021-01-25,PI,155723.0,3012,106222.0,2140,49501.0,872
2021-01-25,PE,251291.0,10200,191552.0,7513,59739.0,2687
2021-01-25,PB,184907.0,3991,84594.0,1513,100313.0,2478
2021-01-25,PA,319545.0,7530,261756.0,6492,57789.0,1038
2021-01-25,MT,207851.0,4919,118606.0,2880,89245.0,2039
2021-01-25,MS,156711.0,2819,62015.0,1127,94696.0,1692
2021-01-25,MG,693550.0,14305,369117.0,7034,324433.0,7271
2021-01-25,MA,205621.0,4653,85723.0,1900,119898.0,2753
2021-01-25,GO,339469.0,7295,217013.0,5034,122456.0,2261
2021-01-25,ES,287096.0,5707,177979.0,3623,109117.0,2084
2021-01-25,DF,271319.0,4490,271319.0,4490,0.0,0
2021-01-25,CE,363967.0,10332,299749.0,9246,64218.0,1086
2021-01-25,BA,566743.0,9886,374361.0,7261,192382.0,2625
2021-01-25,AP,75400.0,1032,59950.0,931,15450.0,101
2021-01-25,AM,250935.0,7232,217279.0,6779,33656.0,453
2021-01-25,AL,114836.0,2692,76506.0,1839,38330.0,853
2021-01-25,AC,46539.0,854,11364.0,131,35175.0,723
2021-01-26,TO,100204.0,1353,73327.0,957,26877.0,396
2021-01-26,SP,1715253.0,51838,827792.0,22637,887461.0,29201
2021-01-26,SE,134003.0,2746,98021.0,1859,35982.0,887
2021-01-26,SC,564163.0,6205,406709.0,4548,157454.0,1657
2021-01-26,RS,532944.0,10443,218859.0,4353,314085.0,6090
2021-01-26,RR,72656.0,835,13788.0,193,58868.0,642
2021-01-26,RO,119336.0,2149,43411.0,726,75925.0,1423
2021-01-26,RN,136741.0,3256,99210.0,2572,37531.0,684
2021-01-26,RJ,505596.0,29043,142672.0,4820,362924.0,24223
2021-01-26,PR,532689.0,9584,361775.0,6696,170914.0,2888
2021-01-26,PI,156149.0,3020,106490.0,2145,49659.0,875
2021-01-26,PE,253415.0,10222,193137.0,7527,60278.0,2695
2021-01-26,PB,186033.0,4003,84974.0,1519,101059.0,2484
2021-01-26,PA,320894.0,7544,262807.0,6506,58087.0,1038
2021-01-26,MT,209404.0,4944,119429.0,2896,89975.0,2048
2021-01-26,MS,157758.0,2839,62570.0,1135,95188.0,1704
2021-01-26,MG,699257.0,14328,372172.0,7054,327085.0,7274
2021-01-26,MA,205920.0,4657,85830.0,1900,120090.0,2757
2021-01-26,GO,342308.0,7318,218909.0,5051,123399.0,2267
2021-01-26,ES,288268.0,5746,178739.0,3642,109529.0,2104
2021-01-26,DF,272375.0,4505,272375.0,4505,0.0,0
2021-01-26,CE,365640.0,10363,301181.0,9273,64459.0,1090
2021-01-26,BA,570092.0,9920,376666.0,7288,193426.0,2632
2021-01-26,AP,75641.0,1036,60154.0,935,15487.0,101
2021-01-26,AM,254460.0,7424,220491.0,6955,33969.0,469
2021-01-26,AL,115383.0,2701,76951.0,1846,38432.0,855
2021-01-26,AC,46774.0,856,11436.0,132,35338.0,724
2021-01-27,TO,100709.0,1359,73729.0,960,26980.0,399
2021-01-27,SP,1731294.0,52170,836263.0,22784,895031.0,29386
2021-01-27,SE,134556.0,2755,98405.0,1863,36151.0,892
2021-01-27,SC,567112.0,6228,408725.0,4564,158387.0,1664
2021-01-27,RS,536746.0,10512,220388.0,4379,316358.0,6133
2021-01-27,RR,72921.0,837,13824.0,193,59097.0,644
2021-01-27,RO,121005.0,2167,44212.0,735,76793.0,1432
2021-01-27,RN,137557.0,3259,99841.0,2573,37716.0,686
2021-01-27,RJ,509113.0,29230,143645.0,4861,365468.0,24369
2021-01-27,PR,535961.0,9652,363999.0,6743,171962.0,2909
2021-01-27,PI,156875.0,3031,106932.0,2153,49943.0,878
2021-01-27,PE,255483.0,10251,194833.0,7551,60650.0,2700
2021-01-27,PB,187246.0,4014,85473.0,1524,101773.0,2490
2021-01-27,PA,323290.0,7552,264739.0,6514,58551.0,1038
2021-01-27,MT,211052.0,4968,120484.0,2913,90568.0,2055
2021-01-27,MS,158340.0,2848,62940.0,1140,95400.0,1708
2021-01-27,MG,707649.0,14544,376212.0,7148,331437.0,7396
2021-01-27,MA,206290.0,4662,85920.0,1900,120370.0,2762
2021-01-27,GO,342816.0,7318,219251.0,5051,123565.0,2267
2021-01-27,ES,289496.0,5774,179475.0,3662,110021.0,2112
2021-01-27,DF,273427.0,4508,273427.0,4508,0.0,0
2021-01-27,CE,367265.0,10402,302573.0,9302,64692.0,1100
2021-01-27,BA,574062.0,9952,379368.0,7308,194694.0,2644
2021-01-27,AP,75940.0,1040,60433.0,939,15507.0,101
2021-01-27,AM,257606.0,7560,223340.0,7086,34266.0,474
2021-01-27,AL,115946.0,2710,77398.0,1852,38548.0,858
2021-01-27,AC,47119.0,858,11519.0,133,35600.0,725
2021-01-28,TO,101119.0,1366,74016.0,966,27103.0,400
2021-01-28,SP,1746070.0,52481,843462.0,22957,902608.0,29524
2021-01-28,SE,135385.0,2760,98986.0,1868,36399.0,892
2021-01-28,SC,569676.0,6264,410552.0,4589,159124.0,1675
2021-01-28,RS,540157.0,10567,221831.0,4398,318326.0,6169
2021-01-28,RR,73238.0,843,13914.0,193,59324.0,650
2021-01-28,RO,121975.0,2192,44795.0,746,77180.0,1446
2021-01-28,RN,138013.0,3263,100160.0,2575,37853.0,688
2021-01-28,RJ,512791.0,29417,144641.0,4883,368150.0,24534
2021-01-28,PR,540452.0,9879,366795.0,6907,173657.0,2972
2021-01-28,PI,157469.0,3039,107317.0,2160,50152.0,879
2021-01-28,PE,256977.0,10279,195889.0,7574,61088.0,2705
2021-01-28,PB,188290.0,4025,85911.0,1530,102379.0,2495
2021-01-28,PA,325562.0,7564,266612.0,6526,58950.0,1038
2021-01-28,MT,212544.0,4993,121395.0,2928,91149.0,2065
2021-01-28,MS,159131.0,2871,63314.0,1152,95817.0,1719
2021-01-28,MG,715967.0,14699,380591.0,7229,335376.0,7470
2021-01-28,MA,206680.0,4669,86028.0,1901,120652.0,2768
2021-01-28,GO,346384.0,7344,221745.0,5072,124639.0,2272
2021-01-28,ES,290609.0,5794,180137.0,3672,110472.0,2122
2021-01-28,DF,274601.0,4519,274601.0,4519,0.0,0
2021-01-28,CE,368281.0,10432,303397.0,9325,64884.0,1107
2021-01-28,BA,577707.0,9987,381957.0,7329,195750.0,2658
2021-01-28,AP,76311.0,1048,60798.0,947,15513.0,101
2021-01-28,AM,259458.0,7673,224991.0,7184,34467.0,489
2021-01-28,AL,116379.0,2719,77759.0,1859,38620.0,860
2021-01-28,AC,47461.0,860,11573.0,133,35888.0,727
2021-01-29,TO,101666.0,1371,74455.0,969,27211.0,402
2021-01-29,SP,1759957.0,52722,850579.0,23082,909378.0,29640
2021-01-29,SE,136280.0,2766,99587.0,1873,36693.0,893
2021-01-29,SC,573104.0,6298,413174.0,4613,159930.0,1685
2021-01-29,RS,543499.0,10615,223432.0,4415,320067.0,6200
2021-01-29,RR,73654.0,849,13991.0,196,59663.0,653
2021-01-29,RO,123200.0,2216,45519.0,761,77681.0,1455
2021-01-29,RN,138812.0,3276,100689.0,2586,38123.0,690
2021-01-29,RJ,516868.0,29563,145619.0,4889,371249.0,24674
2021-01-29,PR,543568.0,9923,368621.0,6934,174947.0,2989
2021-01-29,PI,157775.0,3045,107486.0,2162,50289.0,883
2021-01-29,PE,258725.0,10304,197262.0,7592,61463.0,2712
2021-01-29,PB,189415.0,4036,86333.0,1534,103082.0,2502
2021-01-29,PA,327281.0,7578,268089.0,6540,59192.0,1038
2021-01-29,MT,214346.0,5016,122520.0,2944,91826.0,2072
2021-01-29,MS,159881.0,2885,63695.0,1161,96186.0,1724
2021-01-29,MG,721967.0,14819,383919.0,7290,338048.0,7529
2021-01-29,MA,207145.0,4678,86167.0,1905,120978.0,2773
2021-01-29,GO,349317.0,7445,224075.0,5146,125242.0,2299
2021-01-29,ES,292269.0,5819,181313.0,3688,110956.0,2131
2021-01-29,DF,275688.0,4533,275688.0,4533,0.0,0
2021-01-29,CE,369245.0,10449,304239.0,9340,65006.0,1109
2021-01-29,BA,581880.0,10021,384679.0,7354,197201.0,2667
2021-01-29,AP,76688.0,1057,61124.0,955,15564.0,102
2021-01-29,AM,261574.0,7793,226887.0,7296,34687.0,497
2021-01-29,AL,116773.0,2728,78079.0,1866,38694.0,862
2021-01-29,AC,47936.0,861,11700.0,133,36236.0,728
2021-01-30,TO,102108.0,1376,74799.0,974,27309.0,402
2021-01-30,SP,1773024.0,52954,857347.0,23204,915677.0,29750
2021-01-30,SE,136799.0,2773,99928.0,1877,36871.0,896
2021-01-30,SC,575616.0,6325,415098.0,4635,160518.0,1690
2021-01-30,RS,546708.0,10663,224916.0,4436,321792.0,6227
2021-01-30,RR,73909.0,856,14013.0,196,59896.0,660
2021-01-30,RO,123957.0,2229,45788.0,762,78169.0,1467
2021-01-30,RN,140032.0,3282,101520.0,2588,38512.0,694
2021-01-30,RJ,520730.0,29789,146758.0,4959,373972.0,24830
2021-01-30,PR,547430.0,10013,370991.0,6987,176439.0,3026
2021-01-30,PI,158584.0,3051,107974.0,2168,50610.0,883
2021-01-30,PE,260679.0,10332,198918.0,7615,61761.0,2717
2021-01-30,PB,190480.0,4048,86788.0,1541,103692.0,2507
2021-01-30,PA,328800.0,7618,269336.0,6577,59464.0,1041
2021-01-30,MT,215392.0,5036,123183.0,2957,92209.0,2079
2021-01-30,MS,160623.0,2898,64023.0,1168,96600.0,1730
2021-01-30,MG,729968.0,14939,387178.0,7350,342790.0,7589
2021-01-30,MA,207415.0,4688,86285.0,1909,121130.0,2779
2021-01-30,GO,350349.0,7487,224973.0,5178,125376.0,2309
2021-01-30,ES,293030.0,5841,181745.0,3699,111285.0,2142
2021-01-30,DF,276572.0,4545,276572.0,4545,0.0,0
2021-01-30,CE,370300.0,10465,305196.0,9354,65104.0,1111
2021-01-30,BA,585958.0,10059,387413.0,7379,198545.0,2680
2021-01-30,AP,76884.0,1059,61310.0,957,15574.0,102
2021-01-30,AM,265994.0,8018,231100.0,7512,34894.0,506
2021-01-30,AL,117287.0,2737,78482.0,1873,38805.0,864
2021-01-30,AC,48347.0,864,11869.0,134,36478.0,730
2021-01-31,TO,102217.0,1382,74905.0,979,27312.0,403
2021-01-31,SP,1777368.0,53034,859604.0,23242,917764.0,29792
2021-01-31,SE,137417.0,2778,100320.0,1881,37097.0,897
2021-01-31,SC,576815.0,6340,416062.0,4646,160753.0,1694
2021-01-31,RS,547282.0,10669,225070.0,4438,322212.0,6231
2021-01-31,RR,74115.0,856,14031.0,196,60084.0,660
2021-01-31,RO,124663.0,2244,46075.0,773,78588.0,1471
2021-01-31,RN,140583.0,3285,101885.0,2591,38698.0,694
2021-01-31,RJ,520967.0,29811,146818.0,4965,374149.0,24846
2021-01-31,PR,549333.0,10030,372247.0,6995,177086.0,3035
2021-01-31,PI,159023.0,3058,108347.0,2172,50676.0,886
2021-01-31,PE,261300.0,10348,199474.0,7625,61826.0,2723
2021-01-31,PB,191584.0,4056,87300.0,1543,104284.0,2513
2021-01-31,PA,329306.0,7636,269829.0,6594,59477.0,1042
2021-01-31,MT,215805.0,5050,123459.0,2968,92346.0,2082
2021-01-31,MS,161021.0,2909,64197.0,1171,96824.0,1738
2021-01-31,MG,734486.0,15060,389405.0,7404,345081.0,7656
2021-01-31,MA,207488.0,4697,86292.0,1911,121196.0,2786
2021-01-31,GO,350569.0,7488,225187.0,5178,125382.0,2310
2021-01-31,ES,294086.0,5857,182372.0,3710,111714.0,2147
2021-01-31,DF,277110.0,4554,277110.0,4554,0.0,0
2021-01-31,CE,373417.0,10476,307943.0,9363,65474.0,1113
2021-01-31,BA,588106.0,10097,388902.0,7405,199204.0,2692
2021-01-31,AP,77041.0,1059,61464.0,957,15577.0,102
2021-01-31,AM,267394.0,8117,232404.0,7609,34990.0,508
2021-01-31,AL,117768.0,2746,78852.0,1880,38916.0,866
2021-01-31,AC,48467.0,867,11894.0,135,36573.0,732
2021-02-01,TO,102348.0,1386,74972.0,981,27376.0,405
2021-02-01,SP,1779722.0,53090,860947.0,23274,918775.0,29816
2021-02-01,SE,138187.0,2786,100866.0,1887,37321.0,899
2021-02-01,SC,578550.0,6363,417466.0,4661,161084.0,1702
2021-02-01,RS,548062.0,10715,225359.0,4454,322703.0,6261
